,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
495, , ,https://nulms.namal.edu.pk/course/view.php?id=91, , , , , , , , , 
496, , ,https://nulms.namal.edu.pk/course/info.php?id=91, , , , , , , , , 
497, , ,https://nulms.namal.edu.pk/course/view.php?id=112, , , , , , , , , 
498, , ,https://nulms.namal.edu.pk/course/info.php?id=112, , , , , , , , , 
499, , ,https://nulms.namal.edu.pk/course/view.php?id=89, , , , , , , , , 
500, , ,https://nulms.namal.edu.pk/course/info.php?id=89, , , , , , , , , 
501, , ,https://nulms.namal.edu.pk/course/view.php?id=90, , , , , , , , , 
502, , ,https://nulms.namal.edu.pk/course/info.php?id=90, , , , , , , , , 
503, , ,https://nulms.namal.edu.pk/course/view.php?id=88, , , , , , , , , 
504, , ,https://nulms.namal.edu.pk/course/info.php?id=88, , , , , , , , , 
505, , ,https://nulms.namal.edu.pk/course/view.php?id=87, , , , , , , , , 
506, , ,https://nulms.namal.edu.pk/course/info.php?id=87, , , , , , , , , 
507, , ,https://nulms.namal.edu.pk/course/view.php?id=85, , , , , , , , , 
508, , ,https://nulms.namal.edu.pk/course/info.php?id=85, , , , , , , , , 
509, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=43, , , , , , , , , 
510, , ,https://nulms.namal.edu.pk/course/view.php?id=208, , , , , , , , , 
511, , ,https://nulms.namal.edu.pk/course/view.php?id=207, , , , , , , , , 
512, , ,https://nulms.namal.edu.pk/course/view.php?id=206, , , , , , , , , 
513, , ,https://nulms.namal.edu.pk/course/view.php?id=205, , , , , , , , , 
514, , ,https://nulms.namal.edu.pk/course/info.php?id=205, , , , , , , , , 
515, , ,https://nulms.namal.edu.pk/course/view.php?id=204, , , , , , , , , 
516, , ,https://nulms.namal.edu.pk/course/info.php?id=204, , , , , , , , , 
517, , ,https://nulms.namal.edu.pk/course/view.php?id=203, , , , , , , , , 
518, , ,https://nulms.namal.edu.pk/course/view.php?id=202, , , , , , , , , 
519, , ,https://nulms.namal.edu.pk/course/view.php?id=201, , , , , , , , , 
520, , ,https://nulms.namal.edu.pk/course/view.php?id=200, , , , , , , , , 
521, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=49, , , , , , , , , 
522, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=54, , , , , , , , , 
523, , ,https://nulms.namal.edu.pk/course/view.php?id=123, , , , , , , , , 
524, , ,https://nulms.namal.edu.pk/course/info.php?id=123, , , , , , , , , 
525, , ,https://nulms.namal.edu.pk/course/view.php?id=122, , , , , , , , , 
526, , ,https://nulms.namal.edu.pk/course/info.php?id=122, , , , , , , , , 
527, , ,https://nulms.namal.edu.pk/course/view.php?id=121, , , , , , , , , 
528, , ,https://nulms.namal.edu.pk/course/info.php?id=121, , , , , , , , , 
529, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=55, , , , , , , , , 
530, , ,https://nulms.namal.edu.pk/course/view.php?id=216, , , , , , , , , 
531, , ,https://nulms.namal.edu.pk/course/view.php?id=215, , , , , , , , , 
532, , ,https://nulms.namal.edu.pk/course/view.php?id=209, , , , , , , , , 
533, , ,https://nulms.namal.edu.pk/course/info.php?id=209, , , , , , , , , 
534, , ,https://nulms.namal.edu.pk/course/view.php?id=113, , , , , , , , , 
535, , ,https://nulms.namal.edu.pk/course/info.php?id=113, , , , , , , , , 
536, , ,https://nulms.namal.edu.pk/course/view.php?id=70, , , , , , , , , 
537, , ,https://nulms.namal.edu.pk/course/info.php?id=70, , , , , , , , , 
538, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=25, , , , , , , , , 
539, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=28, , , , , , , , , 
540, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=56, , , , , , , , , 
541, , ,https://nulms.namal.edu.pk/course/view.php?id=161, , , , , , , , , 
542, , ,https://nulms.namal.edu.pk/course/view.php?id=135, , , , , , , , , 
543, , ,https://nulms.namal.edu.pk/course/info.php?id=135, , , , , , , , , 
544, , ,https://nulms.namal.edu.pk/course/view.php?id=134, , , , , , , , , 
545, , ,https://nulms.namal.edu.pk/course/info.php?id=134, , , , , , , , , 
546, , ,https://nulms.namal.edu.pk/course/view.php?id=133, , , , , , , , , 
547, , ,https://nulms.namal.edu.pk/course/info.php?id=133, , , , , , , , , 
548, , ,https://nulms.namal.edu.pk/course/view.php?id=132, , , , , , , , , 
549, , ,https://nulms.namal.edu.pk/course/view.php?id=131, , , , , , , , , 
550, , ,https://nulms.namal.edu.pk/course/view.php?id=130, , , , , , , , , 
551, , ,https://nulms.namal.edu.pk/course/view.php?id=129, , , , , , , , , 
552, , ,https://nulms.namal.edu.pk/course/info.php?id=129, , , , , , , , , 
553, , ,https://nulms.namal.edu.pk/course/view.php?id=128, , , , , , , , , 
554, , ,https://nulms.namal.edu.pk/course/info.php?id=128, , , , , , , , , 
555, , ,https://nulms.namal.edu.pk/course/view.php?id=126, , , , , , , , , 
556, , ,https://nulms.namal.edu.pk/course/info.php?id=126, , , , , , , , , 
557, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=57, , , , , , , , , 
558, , ,https://nulms.namal.edu.pk/course/view.php?id=221, , , , , , , , , 
559, , ,https://nulms.namal.edu.pk/course/view.php?id=222, , , , , , , , , 
560, , ,https://nulms.namal.edu.pk/course/info.php?id=222, , , , , , , , , 
561, , ,https://nulms.namal.edu.pk/course/view.php?id=223, , , , , , , , , 
562, , ,https://nulms.namal.edu.pk/course/info.php?id=223, , , , , , , , , 
563, , ,https://nulms.namal.edu.pk/course/view.php?id=224, , , , , , , , , 
564, , ,https://nulms.namal.edu.pk/course/info.php?id=224, , , , , , , , , 
565, , ,https://nulms.namal.edu.pk/course/view.php?id=225, , , , , , , , , 
566, , ,https://nulms.namal.edu.pk/course/view.php?id=226, , , , , , , , , 
567, , ,https://nulms.namal.edu.pk/course/view.php?id=227, , , , , , , , , 
568, , ,https://nulms.namal.edu.pk/course/view.php?id=228, , , , , , , , , 
569, , ,https://nulms.namal.edu.pk/course/view.php?id=229, , , , , , , , , 
570, , ,https://nulms.namal.edu.pk/course/info.php?id=229, , , , , , , , , 
571, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=29, , , , , , , , , 
572, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=31, , , , , , , , , 
573, , ,https://nulms.namal.edu.pk/course/view.php?id=102, , , , , , , , , 
574, , ,https://nulms.namal.edu.pk/course/info.php?id=102, , , , , , , , , 
575, , ,https://nulms.namal.edu.pk/course/view.php?id=84, , , , , , , , , 
576, , ,https://nulms.namal.edu.pk/course/info.php?id=84, , , , , , , , , 
577, , ,https://nulms.namal.edu.pk/course/view.php?id=81, , , , , , , , , 
578, , ,https://nulms.namal.edu.pk/course/info.php?id=81, , , , , , , , , 
579, , ,https://nulms.namal.edu.pk/course/view.php?id=82, , , , , , , , , 
580, , ,https://nulms.namal.edu.pk/course/info.php?id=82, , , , , , , , , 
581, , ,https://nulms.namal.edu.pk/course/view.php?id=83, , , , , , , , , 
582, , ,https://nulms.namal.edu.pk/course/info.php?id=83, , , , , , , , , 
583, , ,https://nulms.namal.edu.pk/course/view.php?id=79, , , , , , , , , 
584, , ,https://nulms.namal.edu.pk/course/info.php?id=79, , , , , , , , , 
585, , ,https://nulms.namal.edu.pk/course/view.php?id=80, , , , , , , , , 
586, , ,https://nulms.namal.edu.pk/course/info.php?id=80, , , , , , , , , 
587, , ,https://nulms.namal.edu.pk/course/view.php?id=71, , , , , , , , , 
588, , ,https://nulms.namal.edu.pk/course/info.php?id=71, , , , , , , , , 
589, , ,https://nulms.namal.edu.pk/course/view.php?id=78, , , , , , , , , 
590, , ,https://nulms.namal.edu.pk/course/info.php?id=78, , , , , , , , , 
591, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=32, , , , , , , , , 
592, , ,https://nulms.namal.edu.pk/course/view.php?id=175, , , , , , , , , 
593, , ,https://nulms.namal.edu.pk/course/view.php?id=174, , , , , , , , , 
594, , ,https://nulms.namal.edu.pk/course/view.php?id=173, , , , , , , , , 
595, , ,https://nulms.namal.edu.pk/course/view.php?id=172, , , , , , , , , 
596, , ,https://nulms.namal.edu.pk/course/view.php?id=171, , , , , , , , , 
597, , ,https://nulms.namal.edu.pk/course/view.php?id=170, , , , , , , , , 
598, , ,https://nulms.namal.edu.pk/course/view.php?id=168, , , , , , , , , 
599, , ,https://nulms.namal.edu.pk/course/view.php?id=167, , , , , , , , , 
600, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=30, , , , , , , , , 
601, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=33, , , , , , , , , 
602, , ,https://nulms.namal.edu.pk/course/view.php?id=99, , , , , , , , , 
603, , ,https://nulms.namal.edu.pk/course/info.php?id=99, , , , , , , , , 
604, , ,https://nulms.namal.edu.pk/course/view.php?id=100, , , , , , , , , 
605, , ,https://nulms.namal.edu.pk/course/info.php?id=100, , , , , , , , , 
606, , ,https://nulms.namal.edu.pk/course/view.php?id=98, , , , , , , , , 
607, , ,https://nulms.namal.edu.pk/course/info.php?id=98, , , , , , , , , 
608, , ,https://nulms.namal.edu.pk/course/view.php?id=96, , , , , , , , , 
609, , ,https://nulms.namal.edu.pk/course/view.php?id=97, , , , , , , , , 
610, , ,https://nulms.namal.edu.pk/course/view.php?id=94, , , , , , , , , 
611, , ,https://nulms.namal.edu.pk/course/info.php?id=94, , , , , , , , , 
612, , ,https://nulms.namal.edu.pk/course/view.php?id=95, , , , , , , , , 
613, , ,https://nulms.namal.edu.pk/course/info.php?id=95, , , , , , , , , 
614, , ,https://nulms.namal.edu.pk/course/view.php?id=93, , , , , , , , , 
615, , ,https://nulms.namal.edu.pk/course/info.php?id=93, , , , , , , , , 
616, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=34, , , , , , , , , 
617, , ,https://nulms.namal.edu.pk/course/view.php?id=199, , , , , , , , , 
618, , ,https://nulms.namal.edu.pk/course/view.php?id=198, , , , , , , , , 
619, , ,https://nulms.namal.edu.pk/course/view.php?id=197, , , , , , , , , 
620, , ,https://nulms.namal.edu.pk/course/view.php?id=196, , , , , , , , , 
621, , ,https://nulms.namal.edu.pk/course/view.php?id=195, , , , , , , , , 
622, , ,https://nulms.namal.edu.pk/course/view.php?id=194, , , , , , , , , 
623, , ,https://nulms.namal.edu.pk/course/view.php?id=193, , , , , , , , , 
624, , ,https://nulms.namal.edu.pk/course/view.php?id=192, , , , , , , , , 
625, , ,https://nulms.namal.edu.pk/course/view.php?id=191, , , , , , , , , 
626, , ,https://nulms.namal.edu.pk/course/view.php?id=190, , , , , , , , , 
627, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=51, , , , , , , , , 
628, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=52, , , , , , , , , 
629, , ,https://nulms.namal.edu.pk/course/view.php?id=125, , , , , , , , , 
630, , ,https://nulms.namal.edu.pk/course/info.php?id=125, , , , , , , , , 
631, , ,https://nulms.namal.edu.pk/course/view.php?id=118, , , , , , , , , 
632, , ,https://nulms.namal.edu.pk/course/info.php?id=118, , , , , , , , , 
633, , ,https://nulms.namal.edu.pk/course/view.php?id=120, , , , , , , , , 
634, , ,https://nulms.namal.edu.pk/course/info.php?id=120, , , , , , , , , 
635, , ,https://nulms.namal.edu.pk/course/view.php?id=115, , , , , , , , , 
636, , ,https://nulms.namal.edu.pk/course/info.php?id=115, , , , , , , , , 
637, , ,https://nulms.namal.edu.pk/course/view.php?id=124, , , , , , , , , 
638, , ,https://nulms.namal.edu.pk/course/info.php?id=124, , , , , , , , , 
639, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=53, , , , , , , , , 
640, , ,https://nulms.namal.edu.pk/course/view.php?id=214, , , , , , , , , 
641, , ,https://nulms.namal.edu.pk/course/view.php?id=213, , , , , , , , , 
642, , ,https://nulms.namal.edu.pk/course/view.php?id=212, , , , , , , , , 
643, , ,https://nulms.namal.edu.pk/course/view.php?id=211, , , , , , , , , 
644, , ,https://nulms.namal.edu.pk/course/view.php?id=210, , , , , , , , , 
645, , ,https://nulms.namal.edu.pk/course/info.php?id=210, , , , , , , , , 
646, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=1, , , , , , , , , 
647, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=3, , , , , , , , , 
648, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=11, , , , , , , , , 
649, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=21, , , , , , , , , 
650, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=22, , , , , , , , , 
651, , ,https://nulms.namal.edu.pk/course/view.php?id=60, , , , , , , , , 
652, , ,https://nulms.namal.edu.pk/course/info.php?id=60, , , , , , , , , 
653, , ,https://nulms.namal.edu.pk/course/view.php?id=61, , , , , , , , , 
654, , ,https://nulms.namal.edu.pk/course/info.php?id=61, , , , , , , , , 
655, , ,https://nulms.namal.edu.pk/course/view.php?id=59, , , , , , , , , 
656, , ,https://nulms.namal.edu.pk/course/info.php?id=59, , , , , , , , , 
657, , ,https://nulms.namal.edu.pk/course/view.php?id=64, , , , , , , , , 
658, , ,https://nulms.namal.edu.pk/course/view.php?id=57, , , , , , , , , 
659, , ,https://nulms.namal.edu.pk/course/info.php?id=57, , , , , , , , , 
660, , ,https://nulms.namal.edu.pk/course/view.php?id=58, , , , , , , , , 
661, , ,https://nulms.namal.edu.pk/course/info.php?id=58, , , , , , , , , 
662, , ,https://nulms.namal.edu.pk/course/view.php?id=63, , , , , , , , , 
663, , ,https://nulms.namal.edu.pk/course/info.php?id=63, , , , , , , , , 
664, , ,https://nulms.namal.edu.pk/course/view.php?id=56, , , , , , , , , 
665, , ,https://nulms.namal.edu.pk/course/view.php?id=55, , , , , , , , , 
666, , ,https://nulms.namal.edu.pk/course/info.php?id=55, , , , , , , , , 
667, , ,https://nulms.namal.edu.pk/course/view.php?id=54, , , , , , , , , 
668, , ,https://nulms.namal.edu.pk/course/info.php?id=54, , , , , , , , , 
669, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=12, , , , , , , , , 
670, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=13, , , , , , , , , 
671, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=14, , , , , , , , , 
672, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=4, , , , , , , , , 
673, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=9, , , , , , , , , 
674, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=15, , , , , , , , , 
675, , ,https://nulms.namal.edu.pk/course/view.php?id=38, , , , , , , , , 
676, , ,https://nulms.namal.edu.pk/course/view.php?id=37, , , , , , , , , 
677, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=61, , , , , , , , , 
678, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=109, , , , , , , , , 
679, , ,https://nulms.namal.edu.pk/course/view.php?id=434, , , , , , , , , 
680, , ,https://nulms.namal.edu.pk/course/view.php?id=428, , , , , , , , , 
681, , ,https://nulms.namal.edu.pk/course/view.php?id=162, , , , , , , , , 
682, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=48, , , , , , , , , 
683, , ,https://nulms.namal.edu.pk/course/view.php?id=111, , , , , , , , , 
684, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=50, , , , , , , , , 
685, , ,https://nulms.namal.edu.pk/course/view.php?id=436, , , , , , , , , 
686, , ,https://nulms.namal.edu.pk/course/view.php?id=335, , , , , , , , , 
687, , ,https://nulms.namal.edu.pk/course/view.php?id=114, , , , , , , , , 
688, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=62, , , , , , , , , 
689, , ,https://nulms.namal.edu.pk/course/view.php?id=245, , , , , , , , , 
690, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=104, , , , , , , , , 
691, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=105, , , , , , , , , 
692, , ,https://nulms.namal.edu.pk/course/view.php?id=336, , , , , , , , , 
693, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=106, , , , , , , , , 
694, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=107, , , , , , , , , 
695, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=108, , , , , , , , , 
696, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=110, , , , , , , , , 
697, , ,https://nulms.namal.edu.pk/course/view.php?id=439, , , , , , , , , 
698, , ,https://nulms.namal.edu.pk/course/view.php?id=437, , , , , , , , , 
699, , ,https://nulms.namal.edu.pk/, , , , , , , , , 
700, , ,https://nulms.namal.edu.pk/login/index.php, , , , , , , , , 
701, , ,http://moodle.org/, , , , , , , , , 
702, , ,https://download.moodle.org/mobile?version=2018051701.08&lang=en&iosappid=633359593&androidappid=com.moodle.moodlemobile, , , , , , , , , 
